10000,10.8,0.09186067581176757
20000,15.0,0.32305469512939455
40000,12.2,0.5305631637573243
80000,15.4,1.2943646430969238
160000,14.8,2.39573073387146
320000,16.4,6.477083778381347
640000,15.8,11.69407148361206
1280000,18.4,25.887551641464235
2560000,19.0,53.76283755302429
5120000,20.4,126.40207796096801
